"pathway_name","ligand","receptor"
"COLLAGEN","Col1a1","ITGA3_ITGB1"
"COLLAGEN","Col1a2","ITGA3_ITGB1"
"COLLAGEN","Col2a1","ITGA3_ITGB1"
"COLLAGEN","Col4a1","ITGA3_ITGB1"
"COLLAGEN","Col4a2","ITGA3_ITGB1"
"COLLAGEN","Col4a3","ITGA3_ITGB1"
"COLLAGEN","Col4a4","ITGA3_ITGB1"
"COLLAGEN","Col4a5","ITGA3_ITGB1"
"COLLAGEN","Col4a6","ITGA3_ITGB1"
"COLLAGEN","Col6a1","ITGA3_ITGB1"
"COLLAGEN","Col6a2","ITGA3_ITGB1"
"COLLAGEN","Col6a3","ITGA3_ITGB1"
"COLLAGEN","Col6a4","ITGA3_ITGB1"
"COLLAGEN","Col6a5","ITGA3_ITGB1"
"COLLAGEN","Col6a6","ITGA3_ITGB1"
"COLLAGEN","Col9a1","ITGA3_ITGB1"
"COLLAGEN","Col9a2","ITGA3_ITGB1"
"COLLAGEN","Col9a3","ITGA3_ITGB1"
"LAMININ","Lama1","ITGA6_ITGB1"
"LAMININ","Lama2","ITGA6_ITGB1"
"LAMININ","Lama3","ITGA6_ITGB1"
"LAMININ","Lama4","ITGA6_ITGB1"
"LAMININ","Lama5","ITGA6_ITGB1"
"LAMININ","Lamb1","ITGA6_ITGB1"
"LAMININ","Lamb2","ITGA6_ITGB1"
"LAMININ","Lamb3","ITGA6_ITGB1"
"LAMININ","Lamc1","ITGA6_ITGB1"
"LAMININ","Lamc2","ITGA6_ITGB1"
"LAMININ","Lamc3","ITGA6_ITGB1"
"LAMININ","Lama1","ITGA7_ITGB1"
"LAMININ","Lama2","ITGA7_ITGB1"
"LAMININ","Lama3","ITGA7_ITGB1"
"LAMININ","Lama4","ITGA7_ITGB1"
"LAMININ","Lama5","ITGA7_ITGB1"
"LAMININ","Lamb1","ITGA7_ITGB1"
"LAMININ","Lamb2","ITGA7_ITGB1"
"LAMININ","Lamb3","ITGA7_ITGB1"
"LAMININ","Lamc1","ITGA7_ITGB1"
"LAMININ","Lamc2","ITGA7_ITGB1"
"LAMININ","Lamc3","ITGA7_ITGB1"
"VTN","Vtn","ITGA8_ITGB1"
"TENASCIN","Tnc","ITGA8_ITGB1"
"TENASCIN","Tnr","ITGA8_ITGB1"
"TENASCIN","Tnn","ITGA8_ITGB1"
"TENASCIN","Tnxb","ITGA8_ITGB1"
"NPNT","Npnt complex 1","ITGA8_ITGB1"
"NPNT","Npnt complex 2","ITGA8_ITGB1"
"TENASCIN","Tnc","ITGA9_ITGB1"
"TENASCIN","Tnr","ITGA9_ITGB1"
"TENASCIN","Tnn","ITGA9_ITGB1"
"TENASCIN","Tnxb","ITGA9_ITGB1"
"COLLAGEN","Col1a1","ITGA9_ITGB1"
"COLLAGEN","Col1a2","ITGA9_ITGB1"
"COLLAGEN","Col2a1","ITGA9_ITGB1"
"COLLAGEN","Col4a1","ITGA9_ITGB1"
"COLLAGEN","Col4a2","ITGA9_ITGB1"
"COLLAGEN","Col4a3","ITGA9_ITGB1"
"COLLAGEN","Col4a4","ITGA9_ITGB1"
"COLLAGEN","Col4a5","ITGA9_ITGB1"
"COLLAGEN","Col4a6","ITGA9_ITGB1"
"COLLAGEN","Col6a1","ITGA9_ITGB1"
"COLLAGEN","Col6a2","ITGA9_ITGB1"
"COLLAGEN","Col6a3","ITGA9_ITGB1"
"COLLAGEN","Col6a4","ITGA9_ITGB1"
"COLLAGEN","Col6a5","ITGA9_ITGB1"
"COLLAGEN","Col6a6","ITGA9_ITGB1"
"COLLAGEN","Col9a1","ITGA9_ITGB1"
"COLLAGEN","Col9a2","ITGA9_ITGB1"
"COLLAGEN","Col9a3","ITGA9_ITGB1"
"LAMININ","Lama1","ITGA9_ITGB1"
"LAMININ","Lama2","ITGA9_ITGB1"
"LAMININ","Lama3","ITGA9_ITGB1"
"LAMININ","Lama4","ITGA9_ITGB1"
"LAMININ","Lama5","ITGA9_ITGB1"
"LAMININ","Lamb1","ITGA9_ITGB1"
"LAMININ","Lamb2","ITGA9_ITGB1"
"LAMININ","Lamb3","ITGA9_ITGB1"
"LAMININ","Lamc1","ITGA9_ITGB1"
"LAMININ","Lamc2","ITGA9_ITGB1"
"LAMININ","Lamc3","ITGA9_ITGB1"
"COLLAGEN","Col1a1","ITGA10_ITGB1"
"COLLAGEN","Col1a2","ITGA10_ITGB1"
"COLLAGEN","Col2a1","ITGA10_ITGB1"
"COLLAGEN","Col4a1","ITGA10_ITGB1"
"COLLAGEN","Col4a2","ITGA10_ITGB1"
"COLLAGEN","Col4a3","ITGA10_ITGB1"
"COLLAGEN","Col4a4","ITGA10_ITGB1"
"COLLAGEN","Col4a5","ITGA10_ITGB1"
"COLLAGEN","Col4a6","ITGA10_ITGB1"
"COLLAGEN","Col6a1","ITGA10_ITGB1"
"COLLAGEN","Col6a2","ITGA10_ITGB1"
"COLLAGEN","Col6a3","ITGA10_ITGB1"
"COLLAGEN","Col6a4","ITGA10_ITGB1"
"COLLAGEN","Col6a5","ITGA10_ITGB1"
"COLLAGEN","Col6a6","ITGA10_ITGB1"
"COLLAGEN","Col9a1","ITGA10_ITGB1"
"COLLAGEN","Col9a2","ITGA10_ITGB1"
"COLLAGEN","Col9a3","ITGA10_ITGB1"
"COLLAGEN","Col1a1","ITGA11_ITGB1"
"COLLAGEN","Col1a2","ITGA11_ITGB1"
"COLLAGEN","Col2a1","ITGA11_ITGB1"
"COLLAGEN","Col4a1","ITGA11_ITGB1"
"COLLAGEN","Col4a2","ITGA11_ITGB1"
"COLLAGEN","Col4a3","ITGA11_ITGB1"
"COLLAGEN","Col4a4","ITGA11_ITGB1"
"COLLAGEN","Col4a5","ITGA11_ITGB1"
"COLLAGEN","Col4a6","ITGA11_ITGB1"
"COLLAGEN","Col6a1","ITGA11_ITGB1"
"COLLAGEN","Col6a2","ITGA11_ITGB1"
"COLLAGEN","Col6a3","ITGA11_ITGB1"
"COLLAGEN","Col6a4","ITGA11_ITGB1"
"COLLAGEN","Col6a5","ITGA11_ITGB1"
"COLLAGEN","Col6a6","ITGA11_ITGB1"
"COLLAGEN","Col9a1","ITGA11_ITGB1"
"COLLAGEN","Col9a2","ITGA11_ITGB1"
"COLLAGEN","Col9a3","ITGA11_ITGB1"
"FN1","Fn1","ITGAV_ITGB1"
"VTN","Vtn","ITGAV_ITGB1"
"DSPP","Dspp","ITGAV_ITGB1"
"FN1","Fn1","ITGA4_ITGB7"
"FN1","Fn1","ITGAV_ITGB3"
"VTN","Vtn","ITGAV_ITGB3"
"VWF","Vwf","ITGAV_ITGB3"
"TENASCIN","Tnc","ITGAV_ITGB3"
"TENASCIN","Tnr","ITGAV_ITGB3"
"TENASCIN","Tnn","ITGAV_ITGB3"
"TENASCIN","Tnxb","ITGAV_ITGB3"
"BSP","Ibsp","ITGAV_ITGB3"
"THBS","Thbs1","ITGAV_ITGB3"
"THBS","Thbs2","ITGAV_ITGB3"
"THBS","Thbs3","ITGAV_ITGB3"
"THBS","Thbs4","ITGAV_ITGB3"
"THBS","Comp","ITGAV_ITGB3"
"DMP1","Dmp1","ITGAV_ITGB3"
"FN1","Fn1","ITGA2B_ITGB3"
"VTN","Vtn","ITGA2B_ITGB3"
"VWF","Vwf","ITGA2B_ITGB3"
"TENASCIN","Tnc","ITGA2B_ITGB3"
"TENASCIN","Tnr","ITGA2B_ITGB3"
"TENASCIN","Tnn","ITGA2B_ITGB3"
"TENASCIN","Tnxb","ITGA2B_ITGB3"
"VTN","Vtn","ITGAV_ITGB5"
"BSP","Ibsp","ITGAV_ITGB5"
"TENASCIN","Tnc","ITGAV_ITGB6"
"TENASCIN","Tnr","ITGAV_ITGB6"
"TENASCIN","Tnn","ITGAV_ITGB6"
"TENASCIN","Tnxb","ITGAV_ITGB6"
"FN1","Fn1","ITGAV_ITGB6"
"DSPP","Dspp","ITGAV_ITGB6"
"VTN","Vtn","ITGAV_ITGB8"
"FN1","Fn1","ITGAV_ITGB8"
"LAMININ","Lama1","ITGAV_ITGB8"
"LAMININ","Lama2","ITGAV_ITGB8"
"LAMININ","Lama3","ITGAV_ITGB8"
"LAMININ","Lama4","ITGAV_ITGB8"
"LAMININ","Lama5","ITGAV_ITGB8"
"LAMININ","Lamb1","ITGAV_ITGB8"
"LAMININ","Lamb2","ITGAV_ITGB8"
"LAMININ","Lamb3","ITGAV_ITGB8"
"LAMININ","Lamc1","ITGAV_ITGB8"
"LAMININ","Lamc2","ITGAV_ITGB8"
"LAMININ","Lamc3","ITGAV_ITGB8"
"COLLAGEN","Col1a1","ITGAV_ITGB8"
"COLLAGEN","Col1a2","ITGAV_ITGB8"
"COLLAGEN","Col2a1","ITGAV_ITGB8"
"COLLAGEN","Col4a1","ITGAV_ITGB8"
"COLLAGEN","Col4a2","ITGAV_ITGB8"
"COLLAGEN","Col4a3","ITGAV_ITGB8"
"COLLAGEN","Col4a4","ITGAV_ITGB8"
"COLLAGEN","Col4a5","ITGAV_ITGB8"
"COLLAGEN","Col4a6","ITGAV_ITGB8"
"COLLAGEN","Col6a1","ITGAV_ITGB8"
"COLLAGEN","Col6a2","ITGAV_ITGB8"
"COLLAGEN","Col6a3","ITGAV_ITGB8"
"COLLAGEN","Col6a4","ITGAV_ITGB8"
"COLLAGEN","Col6a5","ITGAV_ITGB8"
"COLLAGEN","Col6a6","ITGAV_ITGB8"
"COLLAGEN","Col9a1","ITGAV_ITGB8"
"COLLAGEN","Col9a2","ITGAV_ITGB8"
"COLLAGEN","Col9a3","ITGAV_ITGB8"
"LAMININ","Lama1","ITGA6_ITGB4"
"LAMININ","Lama2","ITGA6_ITGB4"
"LAMININ","Lama3","ITGA6_ITGB4"
"LAMININ","Lama4","ITGA6_ITGB4"
"LAMININ","Lama5","ITGA6_ITGB4"
"LAMININ","Lamb1","ITGA6_ITGB4"
"LAMININ","Lamb2","ITGA6_ITGB4"
"LAMININ","Lamb3","ITGA6_ITGB4"
"LAMININ","Lamc1","ITGA6_ITGB4"
"LAMININ","Lamc2","ITGA6_ITGB4"
"LAMININ","Lamc3","ITGA6_ITGB4"
"FN1","Fn1","Cd44"
"COLLAGEN","Col1a1","Cd44"
"COLLAGEN","Col1a2","Cd44"
"COLLAGEN","Col2a1","Cd44"
"COLLAGEN","Col4a1","Cd44"
"COLLAGEN","Col4a2","Cd44"
"COLLAGEN","Col4a3","Cd44"
"COLLAGEN","Col4a4","Cd44"
"COLLAGEN","Col4a5","Cd44"
"COLLAGEN","Col4a6","Cd44"
"COLLAGEN","Col6a1","Cd44"
"COLLAGEN","Col6a2","Cd44"
"COLLAGEN","Col6a3","Cd44"
"COLLAGEN","Col6a4","Cd44"
"COLLAGEN","Col6a5","Cd44"
"COLLAGEN","Col6a6","Cd44"
"COLLAGEN","Col9a1","Cd44"
"COLLAGEN","Col9a2","Cd44"
"COLLAGEN","Col9a3","Cd44"
"LAMININ","Lama1","Cd44"
"LAMININ","Lama2","Cd44"
"LAMININ","Lama3","Cd44"
"LAMININ","Lama4","Cd44"
"LAMININ","Lama5","Cd44"
"LAMININ","Lamb1","Cd44"
"LAMININ","Lamb2","Cd44"
"LAMININ","Lamb3","Cd44"
"LAMININ","Lamc1","Cd44"
"LAMININ","Lamc2","Cd44"
"LAMININ","Lamc3","Cd44"
"COLLAGEN","Col1a1","Sdc1"
"COLLAGEN","Col1a2","Sdc1"
"COLLAGEN","Col2a1","Sdc1"
"COLLAGEN","Col4a1","Sdc1"
"COLLAGEN","Col4a2","Sdc1"
"COLLAGEN","Col4a3","Sdc1"
"COLLAGEN","Col4a4","Sdc1"
"COLLAGEN","Col4a5","Sdc1"
"COLLAGEN","Col4a6","Sdc1"
"COLLAGEN","Col6a1","Sdc1"
"COLLAGEN","Col6a2","Sdc1"
"COLLAGEN","Col6a3","Sdc1"
"COLLAGEN","Col6a4","Sdc1"
"COLLAGEN","Col6a5","Sdc1"
"COLLAGEN","Col6a6","Sdc1"
"COLLAGEN","Col9a1","Sdc1"
"COLLAGEN","Col9a2","Sdc1"
"COLLAGEN","Col9a3","Sdc1"
"FN1","Fn1","Sdc1"
"TENASCIN","Tnc","Sdc1"
"TENASCIN","Tnr","Sdc1"
"TENASCIN","Tnn","Sdc1"
"TENASCIN","Tnxb","Sdc1"
"THBS","Thbs1","Sdc1"
"THBS","Thbs2","Sdc1"
"THBS","Thbs3","Sdc1"
"THBS","Thbs4","Sdc1"
"THBS","Comp","Sdc1"
"COLLAGEN","Col1a1","Sdc4"
"COLLAGEN","Col1a2","Sdc4"
"COLLAGEN","Col2a1","Sdc4"
"COLLAGEN","Col4a1","Sdc4"
"COLLAGEN","Col4a2","Sdc4"
"COLLAGEN","Col4a3","Sdc4"
"COLLAGEN","Col4a4","Sdc4"
"COLLAGEN","Col4a5","Sdc4"
"COLLAGEN","Col4a6","Sdc4"
"COLLAGEN","Col6a1","Sdc4"
"COLLAGEN","Col6a2","Sdc4"
"COLLAGEN","Col6a3","Sdc4"
"COLLAGEN","Col6a4","Sdc4"
"COLLAGEN","Col6a5","Sdc4"
"COLLAGEN","Col6a6","Sdc4"
"COLLAGEN","Col9a1","Sdc4"
"COLLAGEN","Col9a2","Sdc4"
"COLLAGEN","Col9a3","Sdc4"
"FN1","Fn1","Sdc4"
"TENASCIN","Tnc","Sdc4"
"TENASCIN","Tnr","Sdc4"
"TENASCIN","Tnn","Sdc4"
"TENASCIN","Tnxb","Sdc4"
"THBS","Thbs1","Sdc4"
"THBS","Thbs2","Sdc4"
"THBS","Thbs3","Sdc4"
"THBS","Thbs4","Sdc4"
"THBS","Comp","Sdc4"
"LAMININ","Lama1","Sv2a"
"LAMININ","Lama2","Sv2a"
"LAMININ","Lama3","Sv2a"
"LAMININ","Lama4","Sv2a"
"LAMININ","Lama5","Sv2a"
"LAMININ","Lamb1","Sv2a"
"LAMININ","Lamb2","Sv2a"
"LAMININ","Lamb3","Sv2a"
"LAMININ","Lamc1","Sv2a"
"LAMININ","Lamc2","Sv2a"
"LAMININ","Lamc3","Sv2a"
"LAMININ","Lama1","Sv2b"
"LAMININ","Lama2","Sv2b"
"LAMININ","Lama3","Sv2b"
"LAMININ","Lama4","Sv2b"
"LAMININ","Lama5","Sv2b"
"LAMININ","Lamb1","Sv2b"
"LAMININ","Lamb2","Sv2b"
"LAMININ","Lamb3","Sv2b"
"LAMININ","Lamc1","Sv2b"
"LAMININ","Lamc2","Sv2b"
"LAMININ","Lamc3","Sv2b"
"LAMININ","Lama1","Sv2c"
"LAMININ","Lama2","Sv2c"
"LAMININ","Lama3","Sv2c"
"LAMININ","Lama4","Sv2c"
"LAMININ","Lama5","Sv2c"
"LAMININ","Lamb1","Sv2c"
"LAMININ","Lamb2","Sv2c"
"LAMININ","Lamb3","Sv2c"
"LAMININ","Lamc1","Sv2c"
"LAMININ","Lamc2","Sv2c"
"LAMININ","Lamc3","Sv2c"
"THBS","Thbs1","Cd36"
"THBS","Thbs2","Cd36"
"THBS","Thbs3","Cd36"
"THBS","Thbs4","Cd36"
"THBS","Comp","Cd36"
"VWF","Vwf","GP complex"
"COLLAGEN","Col1a1","Gp6"
"COLLAGEN","Col1a2","Gp6"
"COLLAGEN","Col2a1","Gp6"
"COLLAGEN","Col4a1","Gp6"
"COLLAGEN","Col4a2","Gp6"
"COLLAGEN","Col4a3","Gp6"
"COLLAGEN","Col4a4","Gp6"
"COLLAGEN","Col4a5","Gp6"
"COLLAGEN","Col4a6","Gp6"
"COLLAGEN","Col6a1","Gp6"
"COLLAGEN","Col6a2","Gp6"
"COLLAGEN","Col6a3","Gp6"
"COLLAGEN","Col6a4","Gp6"
"COLLAGEN","Col6a5","Gp6"
"COLLAGEN","Col6a6","Gp6"
"COLLAGEN","Col9a1","Gp6"
"COLLAGEN","Col9a2","Gp6"
"COLLAGEN","Col9a3","Gp6"
"THBS","Thbs1","Cd47"
"THBS","Thbs2","Cd47"
"THBS","Thbs3","Cd47"
"THBS","Thbs4","Cd47"
"THBS","Comp","Cd47"
"AGRN","Agrn","Dag1"
"HSPG","Hspg2","Dag1"
"LAMININ","Lama1","Dag1"
"LAMININ","Lama2","Dag1"
"LAMININ","Lama3","Dag1"
"LAMININ","Lama4","Dag1"
"LAMININ","Lama5","Dag1"
"LAMININ","Lamb1","Dag1"
"LAMININ","Lamb2","Dag1"
"LAMININ","Lamb3","Dag1"
"LAMININ","Lamc1","Dag1"
"LAMININ","Lamc2","Dag1"
"LAMININ","Lamc3","Dag1"
"ADGRE5","Adgre5","Cd55b"
"ALCAM","Alcam","Cd6"
"ANXA1","Anxa1","FPR2_LXA4"
"APP","App","Cd74"
"BST2","Bst2","Pira2"
"CADM","Cadm1","Cadm1"
"CADM","Cadm3","Cadm3"
"CD1D2","Cd1d2","Pira2"
"CD200","Cd200","Cd200r1"
"CD200","Cd200","Cd200r2"
"CD200","Cd200","Cd200r3"
"CD200","Cd200","Cd200r4"
"CD22","Cd22","Ptprc"
"CD226","Cd226","Nectin2"
"CD226","Cd226","Pvr"
"CD23","Fcer2a","ITGAM_ITGB2"
"CD23","Fcer2a","ITGAX_ITGB2"
"CD23","Fcer2a","ITGAV_ITGB3"
"CD23","Fcer2a","Cr2"
"CD34","Cd34","Selp"
"CD39","Entpd1","Adora1"
"CD39","Entpd1","Adora2a"
"CD39","Entpd1","Adora2b"
"CD39","Entpd1","Tmigd3"
"CD40","Cd40lg","Cd40"
"CD45","Ptprc","Cd22"
"CD45","Ptprc","Mrc1"
"CD46","Cd46","Jag1"
"CD48","Cd48","Cd244a"
"CD52","Cd52","Siglecg"
"CD6","Cd6","Alcam"
"CD80","Cd80","Cd274"
"CD80","Cd80","Cd28"
"CD80","Cd80","Ctla4"
"CD86","Cd86","Cd28"
"CD86","Cd86","Ctla4"
"CD96","Cd96","Nectin1"
"CD96","Cd96","Pvr"
"CD99","Cd99","Pilra"
"CD99","Cd99","Cd99"
"CDH","Cdh15","Cdh15"
"CDH","Cdh4","Cdh4"
"CDH","Cdh2","Cdh2"
"CDH","Cdh1","Cdh1"
"CDH1","Cdh1","ITGA2_ITGB1"
"CDH1","Cdh1","ITGAE_ITGB7"
"CDH1","Cdh1","Klrg1"
"CDH5","Cdh5","Cdh5"
"CEACAM","Cd1d1","Ceacam5"
"CEACAM","Cd209a","Ceacam1"
"CEACAM","Cd8a","Ceacam5"
"CEACAM","Ceacam1","Ceacam5"
"CEACAM","Sele","Ceacam1"
"CLDN","Cldn11","Cldn11"
"CLEC","Clec2d","Klrb1b"
"CLEC","Clec2g","Klrb1"
"CLEC","Clec2h","Klrb1"
"CLEC","Clec2i","Klrb1"
"CLEC","Clec2f","Klrb1f"
"CLEC","Clec2g","Klrb1f"
"CLEC","Clec2i","Klrb1f"
"CNTN","Nfasc","CNTN1_CNTNAP1"
"CNTN","Cntn2","CNTN2_CNTNAP2"
"CNTN","Cntn2","L1cam"
"CNTN","Cntn2","Cntn2"
"CNTN","Cntn1","Nrcam"
"CSPG4","Cspg4","ITGA3_ITGB1"
"DESMOSOME","Dsc1","Dsg1c"
"DESMOSOME","Dsc1","Dsg2"
"DESMOSOME","Dsc2","Dsg1c"
"DESMOSOME","Dsc2","Dsg2"
"DESMOSOME","Dsg1c","Dsc3"
"DESMOSOME","Dsg2","Dsc3"
"EPGN","Epgn","Egfr"
"EPHA","Efna1","Epha1"
"EPHA","Efna1","Epha2"
"EPHA","Efna1","Epha3"
"EPHA","Efna1","Epha4"
"EPHA","Efna1","Epha5"
"EPHA","Efna1","Epha7"
"EPHA","Efna1","Epha8"
"EPHA","Efna2","Epha1"
"EPHA","Efna2","Epha2"
"EPHA","Efna2","Epha3"
"EPHA","Efna2","Epha4"
"EPHA","Efna2","Epha5"
"EPHA","Efna2","Epha7"
"EPHA","Efna2","Epha8"
"EPHA","Efna3","Epha1"
"EPHA","Efna3","Epha2"
"EPHA","Efna3","Epha3"
"EPHA","Efna3","Epha4"
"EPHA","Efna3","Epha5"
"EPHA","Efna3","Epha7"
"EPHA","Efna3","Epha8"
"EPHA","Efna4","Epha1"
"EPHA","Efna4","Epha2"
"EPHA","Efna4","Epha3"
"EPHA","Efna4","Epha4"
"EPHA","Efna4","Epha5"
"EPHA","Efna4","Epha7"
"EPHA","Efna4","Epha8"
"EPHA","Efna5","Epha1"
"EPHA","Efna5","Epha2"
"EPHA","Efna5","Epha3"
"EPHA","Efna5","Epha4"
"EPHA","Efna5","Epha5"
"EPHA","Efna5","Epha7"
"EPHA","Efna5","Epha8"
"EPHA","Efna5","Ephb2"
"EPHB","Efnb1","Epha4"
"EPHB","Efnb1","Ephb1"
"EPHB","Efnb1","Ephb2"
"EPHB","Efnb1","Ephb3"
"EPHB","Efnb1","Ephb4"
"EPHB","Efnb2","Epha4"
"EPHB","Efnb2","Ephb1"
"EPHB","Efnb2","Ephb2"
"EPHB","Efnb2","Ephb3"
"EPHB","Efnb2","Ephb4"
"EPHB","Efnb3","Epha4"
"EPHB","Efnb3","Ephb1"
"EPHB","Efnb3","Ephb2"
"EPHB","Efnb3","Ephb3"
"EPHB","Efnb3","Ephb4"
"EPHB","Efnb3","Ephb6"
"ESAM","Esam","Esam"
"GP1BA","Gp1ba","ITGAM_ITGB2"
"ICAM","Icam1","ITGAX_ITGB2"
"ICAM","Icam1","ITGAL_ITGB2"
"ICAM","Icam2","ITGAL_ITGB2"
"ICAM","Icam1","ITGAM_ITGB2"
"ICAM","Icam2","ITGAM_ITGB2"
"ICAM","Icam1","ITGAL_ITGB2L"
"ICAM","Icam2","ITGAL_ITGB2L"
"ICAM","Icam1","ITGAM_ITGB2L"
"ICAM","Icam2","ITGAM_ITGB2L"
"ICAM","Icam1","Itgal"
"ICAM","Icam1","Spn"
"ICAM","Icam5","Cd209a"
"ICAM","Icam5","Cd209f"
"ICOS","Icosl","Icos"
"ICOS","Icosl","Cd28"
"ICOS","Icosl","Ctla4"
"ITGAL-ITGB2","ITGAL_ITGB2","Cd226"
"ITGAL-ITGB2","ITGAL_ITGB2","Icam1"
"ITGAL-ITGB2","ITGAL_ITGB2","Icam2"
"ITGAL-ITGB2","ITGAL_ITGB2L","Cd226"
"ITGAL-ITGB2","ITGAL_ITGB2L","Icam1"
"ITGAL-ITGB2","ITGAL_ITGB2L","Icam2"
"JAM","Jam2","ITGA3_ITGB1"
"JAM","Jam2","ITGAV_ITGB1"
"JAM","Jam3","ITGAM_ITGB2"
"JAM","F11r","ITGAL_ITGB2"
"JAM","Jam3","ITGAM_ITGB2L"
"JAM","Jam2","Jam3"
"JAM","F11r","F11r"
"JAM","F11r","Jam2"
"JAM","F11r","Jam3"
"JAM","Jam2","F11r"
"JAM","Jam2","Jam2"
"JAM","Jam3","F11r"
"JAM","Jam3","Jam2"
"JAM","Jam3","Jam3"
"L1CAM","L1cam","ITGAV_ITGB3"
"L1CAM","L1cam","ITGA4_ITGB7"
"L1CAM","L1cam","L1cam"
"LAIR1","Lair1","Pira2"
"LCK","Lck","CD8 receptor"
"MADCAM","Madcam1","ITGA4_ITGB7"
"MAG","Mag","Mag"
"MHC-I","H2-T23","KLRD1_KLRC1"
"MHC-I","H2-T23","KLRD1_KLRC2"
"MHC-I","H2-M2","Cd8a"
"MHC-I","H2-M3","Cd8a"
"MHC-I","H2-M9","Cd8a"
"MHC-I","H2-Q1","Cd8a"
"MHC-I","H2-Q10","Cd8a"
"MHC-I","H2-Q2","Cd8a"
"MHC-I","H2-Q7","Cd8a"
"MHC-I","H2-Q8","Cd8a"
"MHC-I","H2-T22","Cd8a"
"MHC-I","H2-T23","Cd8a"
"MHC-I","H2-T24","Cd8a"
"MHC-I","H2-T3","Cd8a"
"MHC-I","H2-T9","Cd8a"
"MHC-I","H2-M10.4","Cd8a"
"MHC-I","H2-M11","Cd8a"
"MHC-I","H2-M1","Cd8a"
"MHC-I","H2-M10.5","Cd8a"
"MHC-I","H2-M10.2","Cd8a"
"MHC-I","H2-M10.6","Cd8a"
"MHC-I","H2-T10","Cd8a"
"MHC-I","H2-Q6","Cd8a"
"MHC-I","H2-M10.3","Cd8a"
"MHC-I","H2-Bl","Cd8a"
"MHC-I","H2-D1","Cd8a"
"MHC-I","H2-K1","Cd8a"
"MHC-I","H2-M10.1","Cd8a"
"MHC-I","H2-T18","Cd8a"
"MHC-I","H2-Q9","Cd8a"
"MHC-I","Gm8909","Cd8a"
"MHC-I","H2-L","Cd8a"
"MHC-I","Gm10499","Cd8a"
"MHC-I","H2-Q4","Cd8a"
"MHC-I","H2-T-ps","Cd8a"
"MHC-I","Gm11127","Cd8a"
"MHC-I","H2-M5","Cd8a"
"MHC-I","Gm7030","Cd8a"
"MHC-I","H2-M2","Cd8b1"
"MHC-I","H2-M3","Cd8b1"
"MHC-I","H2-M9","Cd8b1"
"MHC-I","H2-Q1","Cd8b1"
"MHC-I","H2-Q10","Cd8b1"
"MHC-I","H2-Q2","Cd8b1"
"MHC-I","H2-Q7","Cd8b1"
"MHC-I","H2-Q8","Cd8b1"
"MHC-I","H2-T22","Cd8b1"
"MHC-I","H2-T23","Cd8b1"
"MHC-I","H2-T24","Cd8b1"
"MHC-I","H2-T3","Cd8b1"
"MHC-I","H2-T9","Cd8b1"
"MHC-I","H2-M10.4","Cd8b1"
"MHC-I","H2-M11","Cd8b1"
"MHC-I","H2-M1","Cd8b1"
"MHC-I","H2-M10.5","Cd8b1"
"MHC-I","H2-M10.2","Cd8b1"
"MHC-I","H2-M10.6","Cd8b1"
"MHC-I","H2-T10","Cd8b1"
"MHC-I","H2-Q6","Cd8b1"
"MHC-I","H2-M10.3","Cd8b1"
"MHC-I","H2-Bl","Cd8b1"
"MHC-I","H2-D1","Cd8b1"
"MHC-I","H2-K1","Cd8b1"
"MHC-I","H2-M10.1","Cd8b1"
"MHC-I","H2-T18","Cd8b1"
"MHC-I","H2-Q9","Cd8b1"
"MHC-I","Gm8909","Cd8b1"
"MHC-I","H2-L","Cd8b1"
"MHC-I","Gm10499","Cd8b1"
"MHC-I","H2-Q4","Cd8b1"
"MHC-I","H2-T-ps","Cd8b1"
"MHC-I","Gm11127","Cd8b1"
"MHC-I","H2-M5","Cd8b1"
"MHC-I","Gm7030","Cd8b1"
"MHC-I","H2-BI","Kir3dl1"
"MHC-I","H2-D1","Kir3dl1"
"MHC-I","H2-K1","Kir3dl1"
"MHC-I","H2-Q1","Kir3dl1"
"MHC-I","H2-Q10","Kir3dl1"
"MHC-I","H2-Q2","Kir3dl1"
"MHC-I","H2-Q4","Kir3dl1"
"MHC-I","H2-Q6","Kir3dl1"
"MHC-I","H2-Q7","Kir3dl1"
"MHC-I","H2-D","Klra"
"MHC-I","H2-K1","Klra"
"MHC-I","Ulbp1","Klrk1"
"MHC-I","Raet1a","Klrk1"
"MHC-I","H60a","Klrk1"
"MHC-II","H2-Ea-ps","Cd4"
"MHC-II","H2-Aa","Cd4"
"MHC-II","H2-Ab1","Cd4"
"MHC-II","H2-Eb1","Cd4"
"MHC-II","H2-DMa","Cd4"
"MHC-II","H2-DMb1","Cd4"
"MHC-II","H2-DMb2","Cd4"
"MHC-II","H2-Oa","Cd4"
"MHC-II","H2-Ob","Cd4"
"MPZ","Mpz","Mpzl1"
"MPZ","Mpz","Mpz"
"MPZ","Mpzl1","Mpzl1"
"NCAM","Ncam1","Fgfr1"
"NCAM","Ncam1","Ncam1"
"NCAM","Ncam1","Ncam2"
"NCAM","Ncam1","L1cam"
"NCAM","Ncam2","L1cam"
"NECTIN","Nectin1","Cadm3"
"NECTIN","Nectin1","Cd96"
"NECTIN","Nectin1","Nectin4"
"NECTIN","Nectin3","Nectin1"
"NECTIN","Nectin3","Nectin2"
"NECTIN","Nectin3","Pvr"
"NECTIN","Nectin3","Tigit"
"NECTIN","Nectin2","Cd226"
"NECTIN","Nectin2","Tigit"
